"country_region","confirmed_cases","fatalities","a","b","c","new_t"
"Estonia",1559,44,10000,0.06,77.6610629562666,54
"Estonia",1592,45,10000,0.06,77.6610629562666,55
"Estonia",1605,46,10000,0.06,77.6610629562666,56
"Estonia",1635,46,10000,0.06,77.6610629562666,57
"Estonia",1643,49,10000,0.06,77.6610629562666,58
"Estonia",1647,50,10000,0.06,77.6610629562666,59
"Estonia",1660,50,10000,0.06,77.6610629562666,60
"Estonia",1666,50,10000,0.06,77.6610629562666,61
"Eswatini",31,1,500,0.06,88.0060796717484,37
"Eswatini",31,1,500,0.06,88.0060796717484,38
"Eswatini",31,1,500,0.06,88.0060796717484,39
"Eswatini",36,1,500,0.06,88.0060796717484,40
"Eswatini",56,1,500,0.06,88.0060796717484,41
"Eswatini",59,1,500,0.06,88.0060796717484,42
"Eswatini",65,1,500,0.06,88.0060796717484,43
"Eswatini",71,1,500,0.06,88.0060796717484,44
"Eswatini",91,1,500,0.06,88.0060796717484,45
"Ethiopia",114,3,500,0.09,50.5904894717892,38
"Ethiopia",116,3,500,0.09,50.5904894717892,39
"Ethiopia",116,3,500,0.09,50.5904894717892,40
"Ethiopia",117,3,500,0.09,50.5904894717892,41
"Ethiopia",122,3,500,0.09,50.5904894717892,42
"Ethiopia",123,3,500,0.09,50.5904894717892,43
"Ethiopia",124,3,500,0.09,50.5904894717892,44
"Ethiopia",126,3,500,0.09,50.5904894717892,45
"Ethiopia",130,3,500,0.09,50.5904894717892,46
"Fiji",18,0,100,0.05,53.9775953653871,26
"Fiji",18,0,100,0.05,53.9775953653871,27
"Fiji",18,0,100,0.05,53.9775953653871,28
"Fiji",18,0,100,0.05,53.9775953653871,29
"Fiji",18,0,100,0.05,53.9775953653871,30
"Fiji",18,0,100,0.05,53.9775953653871,31
"Fiji",18,0,100,0.05,53.9775953653871,32
"Fiji",18,0,100,0.05,53.9775953653871,33
"Fiji",18,0,100,0.05,53.9775953653871,34
"Finland",4014,141,10000,0.08,85.7284436839953,82
"Finland",4129,149,10000,0.08,85.7284436839953,83
"Finland",4284,172,10000,0.08,85.7284436839953,84
"Finland",4395,177,10000,0.08,85.7284436839953,85
"Finland",4475,186,10000,0.08,85.7284436839953,86
"Finland",4576,190,10000,0.08,85.7284436839953,87
"Finland",4695,193,10000,0.08,85.7284436839953,88
"Finland",4740,199,10000,0.08,85.7284436839953,89
"Finland",4906,206,10000,0.08,85.7284436839953,90
"France",159297,20829,160000,0.19,70.6108807943809,87
"France",157125,21373,160000,0.19,70.6108807943809,88
"France",159460,21889,160000,0.19,70.6108807943809,89
"France",159952,22279,160000,0.19,70.6108807943809,90
"France",161644,22648,160000,0.19,70.6108807943809,91
"France",162220,22890,160000,0.19,70.6108807943809,92
"France",165963,23327,160000,0.19,70.6108807943809,93
"France",169053,23694,160000,0.19,70.6108807943809,94
"France",166543,24121,160000,0.19,70.6108807943809,95
"Gabon",156,1,500,0.13,45.3551468063324,37
"Gabon",166,1,500,0.13,45.3551468063324,38
"Gabon",167,2,500,0.13,45.3551468063324,39
"Gabon",172,3,500,0.13,45.3551468063324,40
"Gabon",176,3,500,0.13,45.3551468063324,41
"Gabon",176,3,500,0.13,45.3551468063324,42
"Gabon",211,3,500,0.13,45.3551468063324,43
"Gabon",238,3,500,0.13,45.3551468063324,44
"Gabon",276,3,500,0.13,45.3551468063324,45
"Gambia",10,1,100,0.06,61.1735022085854,26
"Gambia",10,1,100,0.06,61.1735022085854,27
"Gambia",10,1,100,0.06,61.1735022085854,28
"Gambia",10,1,100,0.06,61.1735022085854,29
"Gambia",10,1,100,0.06,61.1735022085854,30
"Gambia",10,1,100,0.06,61.1735022085854,31
"Gambia",10,1,100,0.06,61.1735022085854,32
"Gambia",10,1,100,0.06,61.1735022085854,33
"Gambia",10,1,100,0.06,61.1735022085854,34
"Georgia",408,4,1000,0.09,57.2939896680479,54
"Georgia",416,5,1000,0.09,57.2939896680479,55
"Georgia",425,5,1000,0.09,57.2939896680479,56
"Georgia",444,5,1000,0.09,57.2939896680479,57
"Georgia",456,5,1000,0.09,57.2939896680479,58
"Georgia",486,6,1000,0.09,57.2939896680479,59
"Georgia",497,6,1000,0.09,57.2939896680479,60
"Georgia",511,6,1000,0.09,57.2939896680479,61
"Georgia",517,6,1000,0.09,57.2939896680479,62
"Germany",148291,5033,150000,0.16,64.6719023390114,84
"Germany",150648,5279,150000,0.16,64.6719023390114,85
"Germany",153129,5575,150000,0.16,64.6719023390114,86
"Germany",154999,5760,150000,0.16,64.6719023390114,87
"Germany",156513,5877,150000,0.16,64.6719023390114,88
"Germany",157770,5976,150000,0.16,64.6719023390114,89
"Germany",158758,6126,150000,0.16,64.6719023390114,90
"Germany",159912,6314,150000,0.16,64.6719023390114,91
"Germany",161539,6467,150000,0.16,64.6719023390114,92
"Ghana",1042,9,30000,0.1,70.2600227388765,37
"Ghana",1154,9,30000,0.1,70.2600227388765,38
"Ghana",1154,9,30000,0.1,70.2600227388765,39
"Ghana",1279,10,30000,0.1,70.2600227388765,40
"Ghana",1279,10,30000,0.1,70.2600227388765,41
"Ghana",1550,11,30000,0.1,70.2600227388765,42
"Ghana",1550,11,30000,0.1,70.2600227388765,43
"Ghana",1671,16,30000,0.1,70.2600227388765,44
"Ghana",1671,16,30000,0.1,70.2600227388765,45
"Greece",2401,121,10000,0.06,69.3916257879354,54
"Greece",2408,121,10000,0.06,69.3916257879354,55
"Greece",2463,125,10000,0.06,69.3916257879354,56
"Greece",2490,130,10000,0.06,69.3916257879354,57
"Greece",2506,130,10000,0.06,69.3916257879354,58
"Greece",2517,134,10000,0.06,69.3916257879354,59
"Greece",2534,136,10000,0.06,69.3916257879354,60
"Greece",2566,138,10000,0.06,69.3916257879354,61
"Greece",2576,139,10000,0.06,69.3916257879354,62
"Grenada",14,0,100,0.03,82.0531411977287,26
"Grenada",15,0,100,0.03,82.0531411977287,27
"Grenada",15,0,100,0.03,82.0531411977287,28
"Grenada",15,0,100,0.03,82.0531411977287,29
"Grenada",18,0,100,0.03,82.0531411977287,30
"Grenada",18,0,100,0.03,82.0531411977287,31
"Grenada",18,0,100,0.03,82.0531411977287,32
"Grenada",19,0,100,0.03,82.0531411977287,33
"Grenada",20,0,100,0.03,82.0531411977287,34
"Guatemala",294,7,1000,0.11,45.5958193116037,37
"Guatemala",316,8,1000,0.11,45.5958193116037,38
"Guatemala",384,11,1000,0.11,45.5958193116037,39
"Guatemala",430,11,1000,0.11,45.5958193116037,40
"Guatemala",473,13,1000,0.11,45.5958193116037,41
"Guatemala",500,15,1000,0.11,45.5958193116037,42
"Guatemala",530,15,1000,0.11,45.5958193116037,43
"Guatemala",530,15,1000,0.11,45.5958193116037,44
"Guatemala",557,16,1000,0.11,45.5958193116037,45
"Guinea",688,6,1000,0.18,35.3124224404764,38
"Guinea",761,6,1000,0.18,35.3124224404764,39
"Guinea",862,6,1000,0.18,35.3124224404764,40
"Guinea",954,6,1000,0.18,35.3124224404764,41
"Guinea",996,7,1000,0.18,35.3124224404764,42
"Guinea",996,7,1000,0.18,35.3124224404764,43
"Guinea",1163,7,1000,0.18,35.3124224404764,44
"Guinea",1240,7,1000,0.18,35.3124224404764,45
"Guinea",1351,7,1000,0.18,35.3124224404764,46
"Guinea-Bissau",50,0,100,0.11,24.0654039427215,26
"Guinea-Bissau",50,0,100,0.11,24.0654039427215,27
"Guinea-Bissau",50,0,100,0.11,24.0654039427215,28
"Guinea-Bissau",52,0,100,0.11,24.0654039427215,29
"Guinea-Bissau",52,0,100,0.11,24.0654039427215,30
"Guinea-Bissau",53,1,100,0.11,24.0654039427215,31
"Guinea-Bissau",73,1,100,0.11,24.0654039427215,32
"Guinea-Bissau",73,1,100,0.11,24.0654039427215,33
"Guinea-Bissau",205,1,100,0.11,24.0654039427215,34
"Guyana",66,7,100,0.12,32.8752717403875,39
"Guyana",67,7,100,0.12,32.8752717403875,40
"Guyana",70,7,100,0.12,32.8752717403875,41
"Guyana",73,7,100,0.12,32.8752717403875,42
"Guyana",73,7,100,0.12,32.8752717403875,43
"Guyana",74,8,100,0.12,32.8752717403875,44
"Guyana",74,8,100,0.12,32.8752717403875,45
"Guyana",74,8,100,0.12,32.8752717403875,46
"Guyana",78,8,100,0.12,32.8752717403875,47
"Haiti",57,3,100,0.09,25.2789043452698,26
"Haiti",62,4,100,0.09,25.2789043452698,27
"Haiti",72,5,100,0.09,25.2789043452698,28
"Haiti",72,6,100,0.09,25.2789043452698,29
"Haiti",72,6,100,0.09,25.2789043452698,30
"Haiti",74,6,100,0.09,25.2789043452698,31
"Haiti",76,6,100,0.09,25.2789043452698,32
"Haiti",76,6,100,0.09,25.2789043452698,33
"Haiti",76,6,100,0.09,25.2789043452698,34
"Holy See",9,0,100,0.05,87.0093214169589,45
"Holy See",9,0,100,0.05,87.0093214169589,46
"Holy See",9,0,100,0.05,87.0093214169589,47
"Holy See",9,0,100,0.05,87.0093214169589,48
"Holy See",9,0,100,0.05,87.0093214169589,49
"Holy See",9,0,100,0.05,87.0093214169589,50
"Holy See",9,0,100,0.05,87.0093214169589,51
"Holy See",10,0,100,0.05,87.0093214169589,52
"Holy See",10,0,100,0.05,87.0093214169589,53
"Honduras",494,46,500,0.19,24.6148972263897,40
"Honduras",510,46,500,0.19,24.6148972263897,41
"Honduras",519,47,500,0.19,24.6148972263897,42
"Honduras",591,55,500,0.19,24.6148972263897,43
"Honduras",627,59,500,0.19,24.6148972263897,44
"Honduras",627,59,500,0.19,24.6148972263897,45
"Honduras",661,61,500,0.19,24.6148972263897,46
"Honduras",702,64,500,0.19,24.6148972263897,47
"Honduras",738,66,500,0.19,24.6148972263897,48
"Hungary",2098,213,10000,0.09,60.940212943911,47
"Hungary",2168,225,10000,0.09,60.940212943911,48
"Hungary",2284,239,10000,0.09,60.940212943911,49
"Hungary",2443,262,10000,0.09,60.940212943911,50
"Hungary",2443,262,10000,0.09,60.940212943911,51
"Hungary",2500,272,10000,0.09,60.940212943911,52
"Hungary",2583,280,10000,0.09,60.940212943911,53
"Hungary",2649,291,10000,0.09,60.940212943911,54
"Hungary",2727,300,10000,0.09,60.940212943911,55
"Iceland",1778,10,10000,0.05,77.488163483317,52
"Iceland",1785,10,10000,0.05,77.488163483317,53
"Iceland",1789,10,10000,0.05,77.488163483317,54
"Iceland",1789,10,10000,0.05,77.488163483317,55
"Iceland",1790,10,10000,0.05,77.488163483317,56
"Iceland",1792,10,10000,0.05,77.488163483317,57
"Iceland",1792,10,10000,0.05,77.488163483317,58
"Iceland",1795,10,10000,0.05,77.488163483317,59
"Iceland",1797,10,10000,0.05,77.488163483317,60
"India",20080,645,30000,0.16,78.0970756050143,81
"India",21370,681,30000,0.16,78.0970756050143,82
"India",23077,721,30000,0.16,78.0970756050143,83
"India",24530,780,30000,0.16,78.0970756050143,84
"India",26283,825,30000,0.16,78.0970756050143,85
"India",27890,881,30000,0.16,78.0970756050143,86
"India",29451,939,30000,0.16,78.0970756050143,87
"India",31324,1008,30000,0.16,78.0970756050143,88
"India",33062,1079,30000,0.16,78.0970756050143,89
"Indonesia",7135,616,10000,0.13,43.2612156220219,49
"Indonesia",7418,635,10000,0.13,43.2612156220219,50
"Indonesia",7775,647,10000,0.13,43.2612156220219,51
"Indonesia",8211,689,10000,0.13,43.2612156220219,52
"Indonesia",8607,720,10000,0.13,43.2612156220219,53
"Indonesia",8882,743,10000,0.13,43.2612156220219,54
"Indonesia",9096,765,10000,0.13,43.2612156220219,55
"Indonesia",9511,773,10000,0.13,43.2612156220219,56
"Indonesia",9771,784,10000,0.13,43.2612156220219,57
"Iran",84802,5297,90000,0.12,41.1888687249851,61
"Iran",85996,5391,90000,0.12,41.1888687249851,62
"Iran",87026,5481,90000,0.12,41.1888687249851,63
"Iran",88194,5574,90000,0.12,41.1888687249851,64
"Iran",89328,5650,90000,0.12,41.1888687249851,65
"Iran",90481,5710,90000,0.12,41.1888687249851,66
"Iran",91472,5806,90000,0.12,41.1888687249851,67
"Iran",92584,5877,90000,0.12,41.1888687249851,68
"Iran",93657,5957,90000,0.12,41.1888687249851,69
"Iraq",1602,83,10000,0.06,81.1309110142867,56
"Iraq",1631,83,10000,0.06,81.1309110142867,57
"Iraq",1677,83,10000,0.06,81.1309110142867,58
"Iraq",1708,86,10000,0.06,81.1309110142867,59
"Iraq",1763,86,10000,0.06,81.1309110142867,60
"Iraq",1820,87,10000,0.06,81.1309110142867,61
"Iraq",1847,88,10000,0.06,81.1309110142867,62
"Iraq",1928,90,10000,0.06,81.1309110142867,63
"Iraq",2003,92,10000,0.06,81.1309110142867,64
"Ireland",16040,730,30000,0.12,49.3819641595895,51
"Ireland",16671,769,30000,0.12,49.3819641595895,52
"Ireland",17607,794,30000,0.12,49.3819641595895,53
"Ireland",18184,1014,30000,0.12,49.3819641595895,54
"Ireland",18561,1063,30000,0.12,49.3819641595895,55
"Ireland",19262,1087,30000,0.12,49.3819641595895,56
"Ireland",19648,1102,30000,0.12,49.3819641595895,57
"Ireland",19877,1159,30000,0.12,49.3819641595895,58
"Ireland",20253,1190,30000,0.12,49.3819641595895,59
"Israel",13942,184,20000,0.11,49.060475580662,59
"Israel",14498,189,20000,0.11,49.060475580662,60
"Israel",14803,192,20000,0.11,49.060475580662,61
"Israel",15058,194,20000,0.11,49.060475580662,62
"Israel",15298,199,20000,0.11,49.060475580662,63
"Israel",15443,201,20000,0.11,49.060475580662,64
"Israel",15555,204,20000,0.11,49.060475580662,65
"Israel",15728,210,20000,0.11,49.060475580662,66
"Israel",15834,215,20000,0.11,49.060475580662,67
"Italy",183957,24648,180000,0.13,57.3078900174108,80
"Italy",187327,25085,180000,0.13,57.3078900174108,81
"Italy",189973,25549,180000,0.13,57.3078900174108,82
"Italy",192994,25969,180000,0.13,57.3078900174108,83
"Italy",195351,26384,180000,0.13,57.3078900174108,84
"Italy",197675,26644,180000,0.13,57.3078900174108,85
"Italy",199414,26977,180000,0.13,57.3078900174108,86
"Italy",201505,27359,180000,0.13,57.3078900174108,87
"Italy",203591,27682,180000,0.13,57.3078900174108,88
"Jamaica",223,6,10000,0.09,83.9279830667065,40
"Jamaica",233,6,10000,0.09,83.9279830667065,41
"Jamaica",257,6,10000,0.09,83.9279830667065,42
"Jamaica",288,7,10000,0.09,83.9279830667065,43
"Jamaica",305,7,10000,0.09,83.9279830667065,44
"Jamaica",350,7,10000,0.09,83.9279830667065,45
"Jamaica",364,7,10000,0.09,83.9279830667065,46
"Jamaica",364,7,10000,0.09,83.9279830667065,47
"Jamaica",396,7,10000,0.09,83.9279830667065,48
"Japan",11135,263,20000,0.12,86.9856424568145,89
"Japan",11512,281,20000,0.12,86.9856424568145,90
"Japan",12368,328,20000,0.12,86.9856424568145,91
"Japan",12829,345,20000,0.12,86.9856424568145,92
"Japan",13231,360,20000,0.12,86.9856424568145,93
"Japan",13441,372,20000,0.12,86.9856424568145,94
"Japan",14153,385,20000,0.12,86.9856424568145,95
"Japan",13736,394,20000,0.12,86.9856424568145,96
"Japan",13895,413,20000,0.12,86.9856424568145,97
"Jordan",428,7,500,0.13,28.1576439802789,48
"Jordan",435,7,500,0.13,28.1576439802789,49
"Jordan",437,7,500,0.13,28.1576439802789,50
"Jordan",441,7,500,0.13,28.1576439802789,51
"Jordan",444,7,500,0.13,28.1576439802789,52
"Jordan",447,7,500,0.13,28.1576439802789,53
"Jordan",449,7,500,0.13,28.1576439802789,54
"Jordan",449,8,500,0.13,28.1576439802789,55
"Jordan",451,8,500,0.13,28.1576439802789,56
"Kazakhstan",1995,19,10000,0.1,52.2710822337926,38
"Kazakhstan",2135,19,10000,0.1,52.2710822337926,39
"Kazakhstan",2289,20,10000,0.1,52.2710822337926,40
"Kazakhstan",2482,25,10000,0.1,52.2710822337926,41
"Kazakhstan",2601,25,10000,0.1,52.2710822337926,42
"Kazakhstan",2717,25,10000,0.1,52.2710822337926,43
"Kazakhstan",2835,25,10000,0.1,52.2710822337926,44
"Kazakhstan",3027,25,10000,0.1,52.2710822337926,45
"Kazakhstan",3138,25,10000,0.1,52.2710822337926,46
"Kenya",296,14,500,0.11,33.9801618055088,38
"Kenya",303,14,500,0.11,33.9801618055088,39
"Kenya",320,14,500,0.11,33.9801618055088,40
"Kenya",336,14,500,0.11,33.9801618055088,41
"Kenya",343,14,500,0.11,33.9801618055088,42
"Kenya",355,14,500,0.11,33.9801618055088,43
"Kenya",363,14,500,0.11,33.9801618055088,44
"Kenya",374,14,500,0.11,33.9801618055088,45
"Kenya",384,15,500,0.11,33.9801618055088,46
"Korea, South",10683,237,10000,0.19,42.3533031233014,89
"Korea, South",10694,238,10000,0.19,42.3533031233014,90
"Korea, South",10708,240,10000,0.19,42.3533031233014,91
"Korea, South",10718,240,10000,0.19,42.3533031233014,92
"Korea, South",10728,242,10000,0.19,42.3533031233014,93
"Korea, South",10738,243,10000,0.19,42.3533031233014,94
"Korea, South",10752,244,10000,0.19,42.3533031233014,95
"Korea, South",10761,246,10000,0.19,42.3533031233014,96
"Korea, South",10765,247,10000,0.19,42.3533031233014,97
"Kosovo",510,12,10000,0.09,56.0880341821446,25
"Kosovo",510,12,10000,0.09,56.0880341821446,26
"Kosovo",510,12,10000,0.09,56.0880341821446,27
"Kosovo",510,12,10000,0.09,56.0880341821446,28
"Kosovo",510,12,10000,0.09,56.0880341821446,29
"Kosovo",510,12,10000,0.09,56.0880341821446,30
"Kosovo",510,12,10000,0.09,56.0880341821446,31
"Kosovo",510,12,10000,0.09,56.0880341821446,32
"Kosovo",510,12,10000,0.09,56.0880341821446,33
"Kuwait",2080,11,10000,0.09,71.0941245879484,56
"Kuwait",2248,13,10000,0.09,71.0941245879484,57
"Kuwait",2399,14,10000,0.09,71.0941245879484,58
"Kuwait",2614,15,10000,0.09,71.0941245879484,59
"Kuwait",2892,19,10000,0.09,71.0941245879484,60
"Kuwait",3075,20,10000,0.09,71.0941245879484,61
"Kuwait",3288,22,10000,0.09,71.0941245879484,62
"Kuwait",3440,23,10000,0.09,71.0941245879484,63
"Kuwait",3740,24,10000,0.09,71.0941245879484,64
"Kyrgyzstan",590,7,1000,0.13,29.8035545878689,33
"Kyrgyzstan",612,7,1000,0.13,29.8035545878689,34
"Kyrgyzstan",631,8,1000,0.13,29.8035545878689,35
"Kyrgyzstan",665,8,1000,0.13,29.8035545878689,36
"Kyrgyzstan",665,8,1000,0.13,29.8035545878689,37
"Kyrgyzstan",682,8,1000,0.13,29.8035545878689,38
"Kyrgyzstan",695,8,1000,0.13,29.8035545878689,39
"Kyrgyzstan",708,8,1000,0.13,29.8035545878689,40
"Kyrgyzstan",729,8,1000,0.13,29.8035545878689,41
"Laos",19,0,100,0.05,51.2673241372638,26
"Laos",19,0,100,0.05,51.2673241372638,27
"Laos",19,0,100,0.05,51.2673241372638,28
"Laos",19,0,100,0.05,51.2673241372638,29
"Laos",19,0,100,0.05,51.2673241372638,30
"Laos",19,0,100,0.05,51.2673241372638,31
"Laos",19,0,100,0.05,51.2673241372638,32
"Laos",19,0,100,0.05,51.2673241372638,33
"Laos",19,0,100,0.05,51.2673241372638,34
"Latvia",748,9,1000,0.11,34.9140235730584,49
"Latvia",761,11,1000,0.11,34.9140235730584,50
"Latvia",778,11,1000,0.11,34.9140235730584,51
"Latvia",784,12,1000,0.11,34.9140235730584,52
"Latvia",804,12,1000,0.11,34.9140235730584,53
"Latvia",812,12,1000,0.11,34.9140235730584,54
"Latvia",818,13,1000,0.11,34.9140235730584,55
"Latvia",836,13,1000,0.11,34.9140235730584,56
"Latvia",849,15,1000,0.11,34.9140235730584,57
"Lebanon",677,21,1000,0.09,43.8559251651026,59
"Lebanon",682,22,1000,0.09,43.8559251651026,60
"Lebanon",688,22,1000,0.09,43.8559251651026,61
"Lebanon",696,22,1000,0.09,43.8559251651026,62
"Lebanon",704,24,1000,0.09,43.8559251651026,63
"Lebanon",707,24,1000,0.09,43.8559251651026,64
"Lebanon",710,24,1000,0.09,43.8559251651026,65
"Lebanon",717,24,1000,0.09,43.8559251651026,66
"Lebanon",721,24,1000,0.09,43.8559251651026,67
"Liberia",101,8,100,0.25,27.3369357766805,35
"Liberia",101,8,100,0.25,27.3369357766805,36
"Liberia",101,8,100,0.25,27.3369357766805,37
"Liberia",117,8,100,0.25,27.3369357766805,38
"Liberia",120,11,100,0.25,27.3369357766805,39
"Liberia",124,12,100,0.25,27.3369357766805,40
"Liberia",124,12,100,0.25,27.3369357766805,41
"Liberia",141,16,100,0.25,27.3369357766805,42
"Liberia",141,16,100,0.25,27.3369357766805,43
"Libya",51,1,100,0.13,24.3066039081567,26
"Libya",59,1,100,0.13,24.3066039081567,27
"Libya",60,2,100,0.13,24.3066039081567,28
"Libya",61,2,100,0.13,24.3066039081567,29
"Libya",61,2,100,0.13,24.3066039081567,30
"Libya",61,2,100,0.13,24.3066039081567,31
"Libya",61,2,100,0.13,24.3066039081567,32
"Libya",61,2,100,0.13,24.3066039081567,33
"Libya",61,2,100,0.13,24.3066039081567,34
"Liechtenstein",81,1,100,0.13,23.4089678385041,47
"Liechtenstein",81,1,100,0.13,23.4089678385041,48
"Liechtenstein",81,1,100,0.13,23.4089678385041,49
"Liechtenstein",81,1,100,0.13,23.4089678385041,50
"Liechtenstein",81,1,100,0.13,23.4089678385041,51
"Liechtenstein",82,1,100,0.13,23.4089678385041,52
"Liechtenstein",82,1,100,0.13,23.4089678385041,53
"Liechtenstein",82,1,100,0.13,23.4089678385041,54
"Liechtenstein",82,1,100,0.13,23.4089678385041,55
"Lithuania",1350,38,1000,0.26,30.8474851994273,52
"Lithuania",1370,38,1000,0.26,30.8474851994273,53
"Lithuania",1398,40,1000,0.26,30.8474851994273,54
"Lithuania",1410,40,1000,0.26,30.8474851994273,55
"Lithuania",1426,41,1000,0.26,30.8474851994273,56
"Lithuania",1438,41,1000,0.26,30.8474851994273,57
"Lithuania",1449,41,1000,0.26,30.8474851994273,58
"Lithuania",1344,44,1000,0.26,30.8474851994273,59
"Lithuania",1375,45,1000,0.26,30.8474851994273,60
"Luxembourg",3618,78,10000,0.07,54.0387071938299,51
"Luxembourg",3654,80,10000,0.07,54.0387071938299,52
"Luxembourg",3665,83,10000,0.07,54.0387071938299,53
"Luxembourg",3695,85,10000,0.07,54.0387071938299,54
"Luxembourg",3711,85,10000,0.07,54.0387071938299,55
"Luxembourg",3723,88,10000,0.07,54.0387071938299,56
"Luxembourg",3729,88,10000,0.07,54.0387071938299,57
"Luxembourg",3741,89,10000,0.07,54.0387071938299,58
"Luxembourg",3769,89,10000,0.07,54.0387071938299,59
"Madagascar",121,0,100,0.29,5.96238785367867,26
"Madagascar",121,0,100,0.29,5.96238785367867,27
"Madagascar",121,0,100,0.29,5.96238785367867,28
"Madagascar",122,0,100,0.29,5.96238785367867,29
"Madagascar",123,0,100,0.29,5.96238785367867,30
"Madagascar",124,0,100,0.29,5.96238785367867,31
"Madagascar",128,0,100,0.29,5.96238785367867,32
"Madagascar",128,0,100,0.29,5.96238785367867,33
"Madagascar",128,0,100,0.29,5.96238785367867,34
"Malawi",18,2,100,0.09,33.1206854726353,18
"Malawi",23,3,100,0.09,33.1206854726353,19
"Malawi",33,3,100,0.09,33.1206854726353,20
"Malawi",33,3,100,0.09,33.1206854726353,21
"Malawi",33,3,100,0.09,33.1206854726353,22
"Malawi",34,3,100,0.09,33.1206854726353,23
"Malawi",36,3,100,0.09,33.1206854726353,24
"Malawi",36,3,100,0.09,33.1206854726353,25
"Malawi",36,3,100,0.09,33.1206854726353,26
"Malaysia",5482,92,10000,0.08,80.0354709721718,86
"Malaysia",5532,93,10000,0.08,80.0354709721718,87
"Malaysia",5603,95,10000,0.08,80.0354709721718,88
"Malaysia",5691,96,10000,0.08,80.0354709721718,89
"Malaysia",5742,98,10000,0.08,80.0354709721718,90
"Malaysia",5780,98,10000,0.08,80.0354709721718,91
"Malaysia",5820,99,10000,0.08,80.0354709721718,92
"Malaysia",5851,100,10000,0.08,80.0354709721718,93
"Malaysia",5945,100,10000,0.08,80.0354709721718,94
"Maldives",83,0,500,0.05,89.9999234977119,43
"Maldives",86,0,500,0.05,89.9999234977119,44
"Maldives",108,0,500,0.05,89.9999234977119,45
"Maldives",129,0,500,0.05,89.9999234977119,46
"Maldives",177,0,500,0.05,89.9999234977119,47
"Maldives",214,0,500,0.05,89.9999234977119,48
"Maldives",226,0,500,0.05,89.9999234977119,49
"Maldives",250,0,500,0.05,89.9999234977119,50
"Maldives",278,1,500,0.05,89.9999234977119,51
"Mali",258,14,1000,0.13,34.4308350253811,26
"Mali",293,17,1000,0.13,34.4308350253811,27
"Mali",309,21,1000,0.13,34.4308350253811,28
"Mali",325,21,1000,0.13,34.4308350253811,29
"Mali",370,21,1000,0.13,34.4308350253811,30
"Mali",389,23,1000,0.13,34.4308350253811,31
"Mali",408,23,1000,0.13,34.4308350253811,32
"Mali",424,24,1000,0.13,34.4308350253811,33
"Mali",482,25,1000,0.13,34.4308350253811,34
"Malta",443,3,500,0.13,28.5737482559202,44
"Malta",444,3,500,0.13,28.5737482559202,45
"Malta",445,3,500,0.13,28.5737482559202,46
"Malta",447,3,500,0.13,28.5737482559202,47
"Malta",448,4,500,0.13,28.5737482559202,48
"Malta",448,4,500,0.13,28.5737482559202,49
"Malta",450,4,500,0.13,28.5737482559202,50
"Malta",458,4,500,0.13,28.5737482559202,51
"Malta",463,4,500,0.13,28.5737482559202,52
"Mauritania",7,1,100,0.05,82.0206641070305,37
"Mauritania",7,1,100,0.05,82.0206641070305,38
"Mauritania",7,1,100,0.05,82.0206641070305,39
"Mauritania",7,1,100,0.05,82.0206641070305,40
"Mauritania",7,1,100,0.05,82.0206641070305,41
"Mauritania",7,1,100,0.05,82.0206641070305,42
"Mauritania",7,1,100,0.05,82.0206641070305,43
"Mauritania",7,1,100,0.05,82.0206641070305,44
"Mauritania",8,1,100,0.05,82.0206641070305,45
"Mauritius",328,9,500,0.12,21.3248574191778,33
"Mauritius",329,9,500,0.12,21.3248574191778,34
"Mauritius",331,9,500,0.12,21.3248574191778,35
"Mauritius",331,9,500,0.12,21.3248574191778,36
"Mauritius",331,9,500,0.12,21.3248574191778,37
"Mauritius",332,9,500,0.12,21.3248574191778,38
"Mauritius",334,10,500,0.12,21.3248574191778,39
"Mauritius",334,10,500,0.12,21.3248574191778,40
"Mauritius",332,10,500,0.12,21.3248574191778,41
"Mexico",8772,712,20000,0.13,54.5710341724886,52
"Mexico",9501,857,20000,0.13,54.5710341724886,53
"Mexico",11633,1069,20000,0.13,54.5710341724886,54
"Mexico",12872,1221,20000,0.13,54.5710341724886,55
"Mexico",13842,1305,20000,0.13,54.5710341724886,56
"Mexico",14677,1351,20000,0.13,54.5710341724886,57
"Mexico",15529,1434,20000,0.13,54.5710341724886,58
"Mexico",16752,1569,20000,0.13,54.5710341724886,59
"Mexico",17799,1732,20000,0.13,54.5710341724886,60
"Moldova",2614,72,10000,0.1,52.3451435319248,43
"Moldova",2778,75,10000,0.1,52.3451435319248,44
"Moldova",2926,80,10000,0.1,52.3451435319248,45
"Moldova",3110,84,10000,0.1,52.3451435319248,46
"Moldova",3304,94,10000,0.1,52.3451435319248,47
"Moldova",3408,96,10000,0.1,52.3451435319248,48
"Moldova",3481,102,10000,0.1,52.3451435319248,49
"Moldova",3638,103,10000,0.1,52.3451435319248,50
"Moldova",3771,111,10000,0.1,52.3451435319248,51
"Monaco",94,3,100,0.18,30.3730020521071,51
"Monaco",94,3,100,0.18,30.3730020521071,52
"Monaco",94,4,100,0.18,30.3730020521071,53
"Monaco",94,4,100,0.18,30.3730020521071,54
"Monaco",94,4,100,0.18,30.3730020521071,55
"Monaco",94,4,100,0.18,30.3730020521071,56
"Monaco",95,4,100,0.18,30.3730020521071,57
"Monaco",95,4,100,0.18,30.3730020521071,58
